HIP,Longitudine galactică,Latitudine galactică,Nume,Constelație,Tipul Spectral,Clasă de luminozitate,Index B-V (culoare),Magnitudine absolută(VMag),Luminozitate(Lum),Magnitudine aparentă (Vmag),Temperatură efectivă,Radius,Mass
58684,151.8978188,71.2012534,67 Ursae Majoris,Ursa Major,F,5,0.283,2.55,7.93,5.219,7389,1.723,1.68
59297,149.4172593,72.617577,,Canes Venatici,F,5,0.464,3.12,5.22,8.54,6273.1,1.943,1.224
59253,149.4456652,72.40805712,,Canes Venatici,G,4,0.664,4.83,1.1,8.496,5702.8,1.019,1.02
59092,150.2302868,72.03879614,,Canes Venatici,F,4,0.374,2.09,12.52,8.46,6886.5,2.432,1.496
58994,148.4573019,70.7148807,,Ursa Major,G,,0.587,4.18,1.91,9.09,6000.6,1.245,1.11
58552,149.9077692,69.72994123,,Ursa Major,A,5,0.073,1.25,27.52,7.564,9099,2.238,2.302
60303,142.9413672,73.82604381,Gliese 462,Canes Venatici,M,5,1.354,8.36,0.08,9.36,4029,0.644,0.63
59932,141.2587142,70.73593611,,Canes Venatici,G,5,0.68,4.96,0.98,9.643,5606.7,1.124,0.99
59428,146.5478207,71.68563454,,Canes Venatici,G,5,0.731,6.07,0.37,10.05,5431,0.754,0.95
59193,147.5090003,71.10681427,,Canes Venatici,F,,0.521,3.98,2.23,8.06,6260,1.216,1.22
58575,147.5382879,68.55471712,,Ursa Major,F,,0.358,3.71,2.84,9.48,6886,1.44,1.496
59362,144.5139279,70.20912173,,Ursa Major,F,,0.574,3.42,3.81,9.29,6022,1.938,1.115
59268,143.5189692,69.03252388,,Ursa Major,F,,0.395,3.43,3.54,9.21,6688,1.515,1.416
59493,142.1045227,69.03369779,,Canes Venatici,F,4,0.437,2.76,7.13,8.31,6475.3,2.247,1.32
59168,143.5213799,68.51504659,,Ursa Major,F,,0.42,3.62,3.01,9.44,6397.4,1.389,1.283
59083,143.5683976,68.1652645,,Ursa Major,G,,0.51,3.25,4.58,8.48,6371.1,1.658,1.27
61947,129.3309085,73.96688996,,Canes Venatici,K,5,1.582,9.08,0.08,11.789,3920,0.625,0.608
61954,128.8747121,73.06492129,,Canes Venatici,G,5,0.695,5.48,0.61,9.72,5529,0.859,0.97
62172,127.2166612,72.96708813,HR 4843,Canes Venatici,F,4,0.469,1.38,23.97,6.35,7234,3.143,1.625
62197,126.7291366,72.17730946,,Canes Venatici,G,3,0.558,3.57,3.28,9.13,6206.5,1.586,1.193
61674,130.1880492,71.72902627,,Canes Venatici,F,,0.409,3,5.74,7.212,6607.8,1.517,1.38
61612,130.7161766,71.66415599,,Canes Venatici,F,5,0.329,2.96,5.42,8.03,6981,1.606,1.532
61552,131.0195866,71.37605791,,Canes Venatici,F,,0.464,2.72,6.94,8.76,6354.4,1.879,1.262
61310,133.6969615,72.65820514,,Canes Venatici,F,,0.536,3.83,2.67,7.496,6325.2,1.308,1.25
61132,133.958662,71.47636348,,Canes Venatici,A,5,0.2,1.27,26.85,7.66,7607,3.101,1.771
60832,136.2446682,71.72783394,,Canes Venatici,G,,0.68,5.2,0.78,8.12,5923,0.996,1.08
60831,136.2455469,71.72512339,,Canes Venatici,F,5,0.58,4.31,1.69,7.5,6123,1.209,1.16
60848,135.8297881,71.41518364,,Canes Venatici,G,3,0.73,5.81,0.46,9.32,5434.9,0.835,0.95
61989,127.8902798,71.1626135,,Canes Venatici,A,,0.287,1.6,19.46,7.011,7349,2.516,1.669
61855,128.4048174,70.22358827,,Canes Venatici,G,,0.691,3.16,5.38,8.41,5562.2,2.14,0.981
62628,123.6546511,69.99533976,,Canes Venatici,G,,0.537,4.96,0.91,10.11,6068,0.815,1.133
62516,124.179936,68.65479694,11 Canum Venaticorum (HR 4866),Canes Venatici,A,5,0.195,0.56,49.41,6.27,7754,4.183,1.831
62059,126.6969116,68.64903682,,Canes Venatici,G,5,0.695,4.48,1.54,9.55,5729,1.341,1.023
62040,126.574842,67.83500082,,Canes Venatici,G,3,0.746,3.74,3.13,9.49,5626,1.619,0.997
60868,133.5124563,68.68873363,,Canes Venatici,F,,0.403,3.12,4.74,8.76,6686,1.565,1.416
61264,130.6832294,67.55264456,,Canes Venatici,F,,0.517,3.42,4.11,8.14,5999.4,1.633,1.11
60883,132.4292356,67.07050514,,Canes Venatici,A,4,0.14,1.64,18.96,7.101,7896,2.232,1.889
60336,135.8946475,67.95781204,,Canes Venatici,K,,1.03,6.66,0.27,10.37,4609,0.789,0.73
59748,138.5523378,67.28029859,Gliese 458.2,Canes Venatici,K,5,1.412,8.58,0.08,10.507,3854,0.608,0.595
59381,141.3864672,68.03723158,,Ursa Major,G,3,0.685,4.25,1.88,9.9,5776,1.467,1.035
58770,144.1697345,67.24987705,,Ursa Major,K,5,1.098,6.89,0.23,10.05,4603,0.749,0.73
58555,143.1118901,65.49764966,,Ursa Major,G,,0.52,2.85,6.31,8.7,6323,1.906,1.247
59542,139.6767322,67.25032666,,Canes Venatici,F,,0.48,2.81,6.47,8.66,6463,1.671,1.314
59203,140.9145589,66.63102119,,Ursa Major,F,,0.299,3.02,5.13,7.77,7129,1.615,1.59
59470,139.0886545,66.36812505,,Canes Venatici,F,,0.529,3.81,2.61,9.04,6236,1.462,1.207
59305,139.5283377,66.00352538,,Ursa Major,G,,0.616,5.17,0.78,9.85,5851.4,1.16,1.057
59024,141.577454,66.2961057,,Ursa Major,F,4,0.528,4.05,2.15,7.69,6354.3,1.259,1.26
58992,141.1556806,65.79727541,,Ursa Major,A,,0.183,2.53,8.12,8.89,7630,3.001,1.78
59370,138.8496471,65.69317843,,Ursa Major,G,,0.532,4.44,1.47,9.25,6153,1.439,1.169
59543,138.0825009,65.69287852,,Canes Venatici,G,,0.387,2.99,5.3,8.84,6677,1.417,1.412
59371,138.4938482,65.33703362,,Ursa Major,F,4,0.534,3.02,5.57,8.06,6280.2,2.064,1.227
59492,137.2501632,64.50254949,,Canes Venatici,F,,0.521,4.56,1.38,9.62,6051,1.596,1.126
59261,137.2672192,63.37029423,,Ursa Major,K,,0.863,5.7,0.57,9.47,5313.4,0.877,0.91
58982,138.18381,62.8739858,,Ursa Major,F,,0.465,2.53,8.28,7.94,6468,2.099,1.316
65775,98.41145004,73.05215273,,Canes Venatici,F,5,0.594,4.74,1.2,7.64,5982,1.018,1.1
65935,98.61029732,72.22595668,,Canes Venatici,K,3,0.902,6.47,0.29,9.61,4975.9,0.753,0.82
65907,100.0908126,71.55900353,,Canes Venatici,F,,0.437,3.48,3.42,8.5,6701,1.66,1.422
65485,101.2531678,72.97465972,,Canes Venatici,K,3,0.777,5.89,0.44,9.31,5275,0.78,0.9
65900,101.2929106,70.86712017,,Canes Venatici,G,3,0.641,4.48,1.5,8.35,6228,1.044,1.2
65641,102.953905,70.99792322,,Canes Venatici,G,,0.692,4.88,1.07,8.42,5717,1.092,1.02
65230,104.7056125,72.12479255,HR 5045,Canes Venatici,A,,0.255,0.64,46.13,6.347,7469,3.876,1.716
64991,107.5540114,71.18806638,,Canes Venatici,F,,0.46,3.23,4.36,8.73,6595,2.046,1.375
64596,110.1688521,71.37388509,,Canes Venatici,F,,0.449,2.31,10.15,8.81,6617,2.804,1.39
64599,110.5091835,70.98370552,,Canes Venatici,K,4,0.606,4.99,0.91,9.42,5755,1.023,1.03
64872,108.7784971,70.81136721,,Canes Venatici,K,3,0.817,5.74,0.52,8.69,5221,0.848,0.89
64860,109.1227258,70.53275536,,Canes Venatici,F,,0.394,2.71,7.36,8.52,6736,1.619,1.437
64771,110.027968,70.2721439,,Canes Venatici,F,,0.436,3.23,4.32,8.9,6657,1.864,1.403
65276,107.9563681,69.02097322,,Canes Venatici,G,,0.79,5.64,0.56,9.26,5298.7,0.915,0.91
65060,108.4828828,69.8309623,,Canes Venatici,G,,0.611,3.63,3.22,9.109,6094,1.663,1.144
64798,109.9124887,70.16218593,,Canes Venatici,F,,0.446,3.31,4.25,8.36,6575.6,1.561,1.367
64950,109.69799,69.27876267,,Canes Venatici,F,,0.425,3.69,3.03,8.13,6548.5,1.427,1.35
66350,99.38308405,70.02191675,,Canes Venatici,F,,0.466,2.89,5.95,8.11,6540,1.751,1.35
66264,100.5183448,69.7365545,,Canes Venatici,G,,0.462,2.9,5.92,8.77,6605,1.831,1.38
66181,101.1519678,69.69275328,,Canes Venatici,F,5,0.383,2.63,7.75,7.57,6880.7,1.776,1.49
66315,101.7254844,68.71311691,,Canes Venatici,K,,1.039,7.95,0.08,10.85,4524,0.554,0.71
65803,104.154398,69.35210793,,Canes Venatici,F,3,0.45,1.25,26.88,8.15,6616,2.853,1.385
66004,104.0305063,68.37996651,,Canes Venatici,A,5,0.234,1.63,18.48,7.078,7611,2.269,1.773
66713,100.8924744,67.50213735,,Canes Venatici,G,,0.386,2.91,6.22,8.37,6755.9,1.761,1.445
66609,101.9188122,67.23616524,,Ursa Major,F,5,0.315,0.45,54.61,7.67,7124,4.263,1.58
66492,102.7267116,67.12810168,,Ursa Major,M,5,1.384,8.05,0.12,9.77,3942,0.706,0.668
66234,104.9935896,66.58696103,24 Canum Venaticorum (HR 5112),Canes Venatici,A,5,0.132,0.97,34.47,4.666,8110,3.011,1.97
65627,105.5541857,69.07952819,,Canes Venatici,F,,0.64,4.58,1.36,9.13,5780,0.998,1.04
65768,105.908043,68.01954253,,Canes Venatici,F,,0.407,0.24,67.28,7.062,6741.8,4.808,1.44
65407,108.7992253,67.32992647,,Canes Venatici,K,,0.804,5.51,0.64,9.38,5344,0.938,0.92
65677,108.7331897,65.65325998,,Canes Venatici,F,,0.398,3.55,3.18,8.99,6668,1.41,1.408
65322,110.4218433,65.93697279,,Canes Venatici,F,,0.426,4.15,1.85,9.18,6580,1.353,1.369
65331,110.8544885,65.30571705,,Canes Venatici,G,,0.639,3.71,3.02,9.08,6035,1.981,1.12
64502,111.8237203,70.16125131,,Canes Venatici,G,,0.545,3.77,2.9,8.41,5996.1,1.509,1.11
64538,111.5911329,70.15902596,,Canes Venatici,G,,0.64,4.8,1.16,8.55,5862.7,0.917,1.06
63398,119.4128353,67.95160577,,Canes Venatici,G,,0.641,3.71,3.03,9.4,6020,1.568,1.114
63894,116.8774842,67.48878678,Gliese 498,Canes Venatici,K,5,1.168,7.51,0.14,9.26,4394,0.642,0.69
63504,119.0055973,67.43366125,,Canes Venatici,F,,0.389,3.07,4.95,9.19,6933,1.525,1.514
62987,121.7271548,66.85807,,Canes Venatici,K,,0.821,6.13,0.37,10.95,5060.4,0.969,0.845
64714,112.2834819,67.78753587,,Canes Venatici,G,,0.725,5.62,0.55,9.49,5431.4,0.877,0.95
64923,111.2438804,67.60602265,,Canes Venatici,G,,0.737,4.57,1.45,9.33,5573.7,1.154,0.98
64906,111.8524176,66.86564142,21 Canum Venaticorum (HR 5023),Canes Venatici,B,5,-0.049,0.51,72.49,5.139,10447,2.572,2.7
64890,112.4133291,66.13429654,,Canes Venatici,F,5,0.423,3.81,2.72,7.96,6504.5,1.251,1.33
64689,113.6132426,65.85770429,,Canes Venatici,G,,0.512,3.7,3.12,9.13,6318.8,2.079,1.245
64898,113.0292237,65.11390424,,Canes Venatici,G,,0.529,3.99,2.22,9.26,6173.5,1.097,1.18
64668,114.4455445,64.45486379,,Canes Venatici,G,,0.6,5,0.91,9.05,5895,0.948,1.07
63774,117.6536008,66.92779336,,Canes Venatici,F,5,0.617,3.14,5.15,8.07,6011.3,1.85,1.11
63806,117.8583361,65.79451012,,Canes Venatici,A,3,0.34,1.93,14.49,8.47,7148,2.171,1.593
63255,120.6885765,64.72024853,,Ursa Major,K,,0.48,3.94,2.28,9.55,6315.4,1.612,1.244
63285,120.5538956,64.54395901,,Ursa Major,A,3,0.178,1.5,20.91,8.39,7935,3.166,1.9
64206,116.4273352,64.73317907,,Canes Venatici,G,,0.567,4.69,1.24,8.73,6043.6,1.021,1.12
63909,117.8479523,64.51289162,,Ursa Major,G,,0.616,4.75,1.14,9.09,5836,1.005,1.05
64278,116.2249706,64.44544283,,Ursa Major,G,,0.43,3.98,2.16,9.34,6612,1.527,1.38
63522,119.5516729,64.52866008,,Ursa Major,F,4,0.392,2.67,7.18,7.78,6963,1.734,1.525
63912,118.1240918,63.55190351,,Ursa Major,F,,0.41,3.9,2.32,8.93,6660,1.384,1.404
66746,103.7081983,65.29705494,,Ursa Major,K,,0.433,3.79,2.57,9.5,6293,1.374,1.233
66589,103.70794,65.94901624,,Ursa Major,K,,0.965,5.77,0.58,10.6,4933,0.874,0.81
66359,104.8553835,66.05111927,,Ursa Major,F,,0.448,2.94,5.66,8.98,6594,1.927,1.375
66704,104.4658681,64.81764562,Gliese 521.2 A (HR 5148),Ursa Major,F,5,0.537,4.29,1.68,6.334,6182,1.101,1.18
67321,101.6833594,64.49404503,,Ursa Major,A,,0.225,1.21,27.13,7.57,7549,2.698,1.748
67032,102.9277509,64.75275585,,Ursa Major,G,,0.632,3.8,2.79,9.34,5956,1.51,1.091
67022,103.9591148,63.9536678,,Ursa Major,F,,0.508,4.49,1.39,9.62,6452,1.262,1.309
67258,102.5500743,64.08452782,,Ursa Major,G,,0.63,4.6,1.33,9.73,6112,1.058,1.152
66734,104.6556401,64.53876505,,Ursa Major,G,,0.422,1.85,15.35,8.76,6584,2.532,1.37
67005,104.9113426,63.18888552,HR 5169,Ursa Major,A,5,0.017,1.11,34.66,6.02,9616,2.064,2.45
66846,105.8522438,62.99505027,,Ursa Major,K,,0.664,4.48,1.51,9.26,5825.2,1.168,1.05
66208,106.2725261,65.52346809,,Canes Venatici,F,,0.507,4.64,1.21,9.65,6194,1.003,1.187
65698,108.768491,65.5181489,HR 5079,Canes Venatici,A,5,0.277,1.59,19.1,6.964,7362,3.097,1.674
65754,108.675228,65.36377212,HR 5083,Canes Venatici,F,5,0.404,1.94,14.12,6.435,6801,2.561,1.46
65716,109.3792121,64.72360032,,Canes Venatici,G,,0.43,3.61,3.05,9.66,6514,1.405,1.338
65434,110.4673916,65.17224962,,Canes Venatici,G,,0.532,3.45,3.65,8.83,6345,1.348,1.258
66214,107.8494484,63.89325334,,Canes Venatici,F,,0.435,2.57,7.96,8.95,6783,1.981,1.456
66634,107.0470023,62.69942566,82 Ursae Majoris (HR 5142),Ursa Major,A,5,0.113,1.82,15.92,5.468,8710,1.718,2.18
66340,108.0371353,63.09884397,,Ursa Major,F,,0.401,3.08,4.9,8.43,6712,1.52,1.427
65678,110.4915875,63.49067192,HR 5076,Ursa Major,A,5,0.259,1.4,22.87,6.345,7453,2.924,1.709
66192,109.344019,62.26117216,,Ursa Major,K,,0.699,3.32,4.46,8.05,5837,2.051,1.05
65946,109.8972719,62.80055838,,Ursa Major,K,,0.517,3.02,5.35,8.88,6284,1.702,1.229
67214,104.0757907,63.07221055,,Ursa Major,F,,0.587,3.4,3.92,8.66,6092,1.84,1.143
67343,103.9074304,62.65498587,,Ursa Major,G,,0.516,4.03,2.11,9.26,6221,1.189,1.2
67590,104.0880603,61.60456427,,Ursa Major,F,,0.47,2.9,6.03,6.889,6542.1,1.772,1.35
67388,104.7052198,61.79461501,,Ursa Major,G,5,0.67,4.16,2.04,8.572,5736,1.46,1.02
67033,106.3196171,61.7370839,,Ursa Major,F,,0.44,2.81,6.4,8.99,6454,3.025,1.31
67020,106.5354807,61.57518392,,Ursa Major,G,,0.591,3.59,3.3,9.04,6100,1.601,1.146
67576,104.4033685,61.37897685,,Ursa Major,G,,0.651,3.45,3.88,9.11,5630.2,1.575,0.998
67848,103.7613196,61.01505165,86 Ursae Majoris (HR 5238),Ursa Major,B,5,-0.032,-0.13,126.07,5.706,10123,3.689,2.598
68196,102.9409915,60.57042903,,Ursa Major,A,3,0.295,0.97,33.78,6.93,7801,3.168,1.85
67231,106.3759739,60.88703118,84 Ursae Majoris (HR 5187),Ursa Major,A,5,-0.039,0.93,47.29,5.685,10392,2.235,2.68
66684,107.009049,62.48458495,,Ursa Major,A,4,0.222,1.42,22.49,7.65,7787,2.64,1.844
66497,108.6497936,61.54895662,,Ursa Major,G,,0.581,4.02,2.21,8.8,6003,1.281,1.11
66951,106.6696259,61.70189167,,Ursa Major,A,,0.04,2.57,8.51,8.97,10271,1.732,2.64
66130,110.5844222,60.91515958,,Ursa Major,F,,0.432,3.63,2.99,9.4,6572.6,1.402,1.37
66198,110.4937327,60.73707054,81 Ursae Majoris (HR 5109),Ursa Major,B,5,-0.014,0.79,50.28,5.58,9886,2.406,2.53
67103,107.9696248,59.65831092,Wolf 501 (HR 5177),Ursa Major,F,5,0.486,3.78,2.65,6.5,6315,1.318,1.24
66807,108.9984881,59.71513781,Wolf 493,Ursa Major,K,,0.759,5.34,0.73,9.5,5506,0.925,0.97
66781,109.621488,59.09613222,,Ursa Major,K,4,0.83,5.81,0.5,7.77,5245.3,0.799,0.9
66501,110.2551613,59.51281467,,Ursa Major,F,,0.495,3.61,3.1,8.55,6137.8,1.468,1.16
65139,112.7825769,63.83180935,,Ursa Major,F,4,0.309,2.34,9.61,8.36,7146,2.198,1.593
64604,115.4389063,62.97623231,,Ursa Major,F,,0.34,3.34,3.82,9.06,7082,1.532,1.569
64639,115.4328702,62.65085492,,Ursa Major,G,,0.471,4.14,1.89,8.99,6465.4,1.307,1.315
65462,111.8129767,63.09639344,,Ursa Major,G,,0.566,4.35,1.62,8.75,6072,1.149,1.13
64250,116.7553993,63.27540209,,Ursa Major,G,,0.745,5.07,0.92,9.16,5590,0.987,0.99
64098,117.396549,63.3880279,,Ursa Major,F,,0.34,2.79,6.37,8.26,6948,1.619,1.52
64187,117.4781234,61.95436961,,Ursa Major,F,,0.525,4.14,1.93,9.79,6353.6,1.27,1.262
64671,115.8032966,61.48304271,,Ursa Major,G,,0.573,4.93,0.95,10.13,6136,1.093,1.162
64756,115.749412,60.94262506,,Ursa Major,G,,0.508,3.1,5.28,9.3,6275,1.556,1.225
63765,119.1924586,61.31199846,,Ursa Major,G,,0.611,4.71,1.19,10.28,5920.2,0.913,1.078
64208,117.9570874,60.11966759,,Ursa Major,F,5,0.6,3.33,4.23,7.036,6125.7,1.714,1.16
65477,112.7694682,61.46862451,80 g Ursae Majoris (Alcor),Ursa Major,A,5,0.169,2,13.29,3.996,7976,1.821,1.92
65645,112.7228398,60.38500731,,Ursa Major,F,5,0.541,3.26,4.38,8.2,6030.5,1.958,1.118
65212,114.2081971,60.70879228,,Ursa Major,F,,0.513,4.17,2,9.34,6231,1.302,1.204
65515,113.7002086,59.53832444,Wolf 483,Ursa Major,G,5,0.804,5.62,0.58,7.29,5337,0.863,0.92
65690,113.7552122,58.26116365,,Ursa Major,F,5,0.367,1.46,22.63,7.93,6925.8,2.866,1.511
64862,115.5818949,60.35127945,,Ursa Major,F,,0.465,3.53,3.3,8.85,6441,1.5,1.303
64532,116.8145576,60.15575563,Gliese 503.2,Ursa Major,G,5,0.603,4.8,1.13,6.827,5828.5,0.998,1.05
64626,116.6110074,59.82296819,,Ursa Major,K,4,0.813,6.17,0.35,9.72,5185.2,0.749,0.88
64812,116.1178108,59.50561525,,Ursa Major,G,,0.476,4.51,1.34,9.2,6324,1.198,1.248
64389,117.4638221,59.66660597,Wolf 480,Ursa Major,K,,0.989,6.18,0.4,10.87,4853.5,0.855,0.79
64273,117.910028,59.51735693,,Ursa Major,F,,0.44,2.23,10.83,8.83,6116.2,3.269,1.15
64451,117.6330941,58.46066687,,Ursa Major,F,5,0.5,4.09,2,8.66,6186,1.202,1.18
64185,118.4955599,58.39852978,Wolf 476,Ursa Major,K,,1.099,6.65,0.29,9.82,4617,0.859,0.73
64744,116.6778517,58.62055038,,Ursa Major,F,,0.508,3.62,3.09,8.82,6217,1.22,1.2
64600,117.3867395,57.80814967,,Ursa Major,K,5,1.4,8.21,0.1,11.21,4013,0.744,0.63
64605,117.5438772,57.26688086,,Ursa Major,F,,0.44,2.18,12,8.32,6594.5,2.636,1.375
64500,117.9338281,56.95298449,,Ursa Major,K,,0.721,4.83,1.13,9.35,5549,1.118,0.98
62437,124.4183461,66.96080292,,Canes Venatici,F,,0.387,2.69,7.5,6.828,6663.6,1.883,1.41
61913,126.9876171,66.63275074,,Canes Venatici,G,,0.526,3.78,2.67,9.34,6334,1.243,1.252
62364,124.6631663,65.47595895,,Canes Venatici,F,,0.406,1.22,27.22,8.04,6764,3.156,1.448
62221,125.2794512,65.37404199,,Canes Venatici,F,,0.529,4.02,2.15,8.85,6232,1.255,1.2
61704,128.0968356,66.98490053,,Canes Venatici,K,5,1.582,8.44,0.14,11.61,4069,0.687,0.64
61680,127.9164588,66.13095926,,Canes Venatici,F,,0.39,3.52,3.29,9.32,6740,1.365,1.438
61481,128.8740089,65.7265793,,Canes Venatici,K,5,0.95,6.37,0.33,8.52,4844,0.772,0.79
61044,130.9192961,65.83045302,,Canes Venatici,G,,0.697,4.45,1.56,7.91,5795,1.167,1.04
60988,130.8929411,65.26083842,7 Canum Venaticorum (HR 4761),Canes Venatici,F,5,0.536,2.96,6,6.215,6255.4,1.939,1.22
60966,130.9340722,65.2035925,,Canes Venatici,A,,0.222,2.36,9.44,8.43,7883,1.695,1.883
61846,127.0396958,65.55924817,,Canes Venatici,F,,0.491,3.46,3.55,8.91,6427.2,1.59,1.297
61786,127.2302918,65.30640106,,Canes Venatici,A,5,0.052,0.51,56.17,7.64,9456,2.354,2.405
61053,129.9411653,63.77080064,HR 4767,Ursa Major,F,5,0.568,4.51,1.45,6.208,6037.7,1.072,1.12
62754,122.8849331,64.62312841,,Ursa Major,G,,0.603,3.6,3.28,9.65,6034.1,1.865,1.12
62335,124.5725057,63.31159444,,Ursa Major,G,,0.458,3.47,3.68,8.87,6678.6,1.517,1.412
63143,121.3630368,63.01397167,HR 4917,Ursa Major,A,,0.204,1.16,28.63,5.833,6786,1.478,1.46
62543,123.73689,62.8761367,,Ursa Major,A,4,0.268,1.8,15.74,8.52,7615,3.551,1.77
62487,123.9206393,62.66185181,,Ursa Major,G,,0.522,4.33,1.74,8.88,6082.4,1.14,1.14
61611,127.4973109,63.2519732,,Ursa Major,K,,0.743,4.83,1.16,9.5,5540.7,1.182,0.98
61750,126.7669706,62.57994222,,Ursa Major,K,,0.982,7.68,0.1,10.98,4359,0.675,0.68
61100,129.0183686,61.77095101,Gliese 1160,Ursa Major,K,5,0.941,6.08,0.42,8.08,5207,0.771,0.89
61267,128.3575145,61.64492596,,Ursa Major,G,,0.488,3.59,3.14,9.08,6317.5,1.723,1.245
61946,125.7800467,61.34990262,Gliese 3743,Ursa Major,K,5,0.955,6.43,0.31,8.273,4906,0.733,0.8
61610,126.9537901,61.07363343,,Ursa Major,F,5,0.42,3.06,5.39,8.892,7029,1.497,1.55
61137,128.6153202,60.90463343,,Ursa Major,G,,0.536,4.38,1.55,9.78,6207.1,1.397,1.193
61570,126.9558727,60.34035245,,Ursa Major,A,3,0.269,3.17,4.47,8.6,7392,1.654,1.685
61203,128.0849924,59.96182685,,Ursa Major,F,5,0.633,4.29,1.77,8.12,5908.1,1.307,1.07
60427,132.9167753,64.4277199,,Canes Venatici,K,,0.845,5.46,0.69,9.76,5304,0.916,0.91
60678,131.7058149,64.01832158,,Ursa Major,F,,0.494,3.32,4.04,8.31,6331,1.724,1.251
60121,133.7507569,63.67923449,,Ursa Major,K,,1.562,8.9,0.08,11.12,3875,0.58,0.571
60158,133.140142,62.91902803,,Ursa Major,G,,0.691,3.91,2.6,9.11,5784,1.238,1.04
60704,130.6916625,62.19440779,,Ursa Major,K,,0.979,7.81,0.09,10.39,4461,0.616,0.7
59431,135.9620214,62.68589132,Gliese 3712 B,Ursa Major,K,,0.88,5.42,0.74,8.14,5212,0.795,0.89
59379,135.7567751,62.20569184,,Ursa Major,G,,0.9,3.41,4.79,8.83,6109,1.979,1.15
59514,134.9457414,61.72143908,Gliese 458 A,Ursa Major,M,5,1.38,8.76,0.06,9.71,3868,0.585,0.576
59330,135.5455831,61.62020888,,Ursa Major,G,5,0.568,3.85,2.81,8.59,5795.9,1.466,1.04
59323,134.8844024,60.6807344,,Ursa Major,G,,0.636,3.68,3.11,9.67,5981.9,1.406,1.1
59176,135.4626109,60.5978003,,Ursa Major,F,5,0.513,4.35,1.57,7.786,6038,1.214,1.12
60712,130.415383,61.60563862,72 Ursae Majoris,Ursa Major,A,,0.105,1.49,21.59,7.051,8666,2.069,2.169
60365,131.2225992,60.82773946,,Ursa Major,F,4,0.414,1.98,13.62,8.1,6715,3.402,1.43
60946,129.100866,60.5329313,,Ursa Major,G,6,0.635,3.88,2.67,7.73,5851.4,1.5,1.06
60550,130.0023366,59.40821443,,Ursa Major,G,,0.563,2.4,9.7,8.74,5938.6,3.039,1.085
59774,132.5671011,59.41686902,69 Delta Ursae Majoris (Megrez),Ursa Major,A,5,0.077,1.36,25.03,3.305,8670,2.169,2.17
58983,135.0882008,59.05410772,,Ursa Major,G,,0.665,4.12,2.1,9.17,5828,1.655,1.05
59061,134.4018454,58.52123282,,Ursa Major,F,,0.387,2.47,9.08,7.281,6802.5,1.975,1.46
58913,134.524954,57.95198353,,Ursa Major,G,,0.657,4.26,1.83,9.22,5785,1.2,1.04
59794,132.2096903,58.87146906,,Ursa Major,F,,0.41,2.57,7.9,8.21,6740,1.916,1.438
59496,132.372451,57.47474004,Gliese 457,Ursa Major,K,,1.277,7.82,0.12,10.05,4158,0.696,0.65
58572,134.6679489,56.60379433,,Ursa Major,F,,0.529,3.93,2.47,8.06,6197.1,1.356,1.19
58730,134.1101051,56.53947056,,Ursa Major,G,,0.53,4.19,1.85,9.24,6112,1.29,1.152
63415,120.3639812,62.41066154,,Ursa Major,G,4,0.71,4.41,1.67,9.72,5620.7,1.084,1
63096,121.6372065,62.15643656,,Ursa Major,A,4,0.037,0.99,37.12,6.783,9266,2.462,2.35
63503,120.3023596,60.71446966,78 Ursae Majoris (HR 4931),Ursa Major,F,5,0.368,2.9,5.75,4.915,6820,1.651,1.47
63646,119.7543658,60.70164817,,Ursa Major,F,,0.484,2.68,7.28,8.45,6160.9,2.645,1.173
63702,119.759502,59.73999383,,Ursa Major,F,,0.547,4.3,1.68,9.1,6140,1.149,1.16
63575,120.23425,59.44602195,,Ursa Major,A,,0.302,2.39,9.41,8.46,7155,2.633,1.596
63222,121.4006418,59.41919819,,Ursa Major,A,5,0.084,1.26,27.16,7.518,9061,2.394,2.29
63034,122.0225066,58.96152903,,Ursa Major,F,4,0.375,4.45,1.38,8.57,6804,1.768,1.464
62771,122.8464622,58.38816354,,Ursa Major,F,,0.469,2.74,6.85,8.41,6585,2.088,1.371
61837,125.7824709,59.02072334,,Ursa Major,G,5,0.551,4.17,2.03,9.08,6026.9,1.066,1.12
61371,127.2048719,58.75062557,,Ursa Major,A,4,0.214,1.28,25.46,8.07,7994,3.15,1.93
62175,124.6559534,58.4141132,,Ursa Major,G,5,0.662,4.69,1.25,8.01,5800.7,1.045,1.04
61911,125.4123697,58.11712142,,Ursa Major,F,,0.533,3.56,3.41,8.08,6311.5,1.387,1.24
61598,126.318409,57.818718,,Ursa Major,F,,0.363,2.52,8.19,9.05,6932,1.827,1.514
61841,125.5402403,57.54660106,,Ursa Major,A,,0.244,1.71,17.23,7.98,7616,2.255,1.77
61693,125.9235214,57.54115676,,Ursa Major,K,,0.927,5.99,0.45,10.85,5004,0.818,0.83
63625,120.2997942,57.82622113,,Ursa Major,F,5,0.465,3.68,3.1,7.82,6481.5,1.374,1.32
63308,121.1617383,58.73041706,,Ursa Major,F,,0.465,2.74,6.85,8.39,6366.3,2.471,1.268
62869,122.5192865,58.20616298,,Ursa Major,F,4,0.438,2.69,7.13,8.29,6636,2.151,1.394
62914,122.4118791,57.59998688,,Ursa Major,F,,0.321,2.13,12.12,7.84,6966,2.362,1.526
63431,120.9144667,57.68769881,,Ursa Major,G,,0.605,3.19,4.77,8.68,6111,1.73,1.151
